id_hash,title,summary,link,severity,longitude,latitude,scraped_at
ee7d2f7c1057d15ffc975a606dde09c849984d38b81dbacda94b991b9a980738,US and EU critical minerals project could displace thousands in DRC – report,"<p>Global Witness says plan to upgrade railway line to Angola puts up to 1,200 buildings at risk of demolition</p><p>Up to 6,500 people are at risk of being displaced in the Democratic Republic of the Congo by a multi-billion-dollar infrastructure project funded by the EU and the US, amid a global race to secure supplies of copper, cobalt and other “critical minerals”, <a href=""https://globalwitness.org/en/campaigns/transition-minerals/thousands-in-drc-could-face-eviction-from-lobito-corridor-railway"">according to a report by campaign group Global Witness</a>.</p><p>The project, labelled the Lobito Corridor, aims to upgrade the colonial-era Benguela railway from the DRC to Lobito on Angola’s coast and improve port infrastructure, as well as building a railway line to Zambia and supporting agriculture and solar power installations along the route. Angola has said it <a href=""https://www.mining.com/web/angola-seeks-4-5-billion-for-rail-link-to-zambias-copperbelt/"">needs $4.5bn</a> (£3.4bn) for its stretch of the line.</p> <a href=""https://www.theguardian.com/world/2025/dec/04/us-eu-critical-minerals-project-drc-report-lobito-corridor"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/04/us-eu-critical-minerals-project-drc-report-lobito-corridor,0,-98.5795,39.8283,2025-12-04T18:03:54.027102+00:00
f98b6d1cf4fcd17470268ed5d4ec6e1296320fb05577a812bf6837bc95974701,Putin and Modi meet amid politically treacherous times for Russia and India,"<p>Delhi visit gives Russian president a chance to reduce Moscow’s isolation but both countries need each other to negotiate Trump’s America and a powerful China</p><p>When Vladimir Putin last set foot in India almost exactly four years ago, the world order looked materially different. At that visit – lasting just five hours due to the Covid pandemic – Putin and the Indian prime minister, Narendra Modi, discussed economic and military cooperation and reaffirmed their special relationship.</p><p>Three months later, Russia’s full-scale invasion of Ukraine would turn him into a global pariah, isolating the Kremlin from the world and restricting Putin’s international travel.</p> <a href=""https://www.theguardian.com/world/2025/dec/04/putin-and-modi-to-meet-amid-politically-treacherous-times-for-russia-and-india"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/04/putin-and-modi-to-meet-amid-politically-treacherous-times-for-russia-and-india,2,105.3188,61.524,2025-12-04T18:03:54.028232+00:00
f2446045898cc30614163471df061a193b8f2debcb87ea2c10b8ead8f24f30de,Macron reportedly warned Zelenskyy US may ‘betray Ukraine on territory’,"<p>Der Spiegel quotes leaked call in which European leaders voice doubts about Washington’s approach to peace talks</p><p>Emmanuel Macron has reportedly warned Volodymyr Zelenskyy that “there is a chance that the US will betray Ukraine on territory, without clarity on security guarantees”, the German magazine <a href=""https://www.spiegel.de/politik/ukraine-verhandlungen-europaeer-misstrauen-trumps-friedensplan-a-7a439009-716d-48de-bda6-5d3926d8dbc3"">Der Spiegel reported</a>, quoting a leaked note from a recent call with several European leaders.</p><p>Der Spiegel said it had obtained an English summary of Monday’s call, featuring what it said were direct quotations from European heads of government in which they expressed fundamental doubts about Washington’s approach to the talks.</p> <a href=""https://www.theguardian.com/world/2025/dec/04/macron-believes-us-may-betray-ukraine-on-territory-says-der-spiegel"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/04/macron-believes-us-may-betray-ukraine-on-territory-says-der-spiegel,2,31.1656,48.3794,2025-12-04T18:03:54.028379+00:00
9be03807ae2841aeac85a072c2ea50882433cbc6666cf0437d7615bcead1a80f,Macron reportedly warned European leaders ‘there is a chance that the US will betray Ukraine’ – as it happened,"<p>This live blog is now closed, you can read more on this story <a href=""https://www.theguardian.com/world/2025/dec/04/trump-ukraine-peace-envoys-prepare-meet-kyiv-official"">here</a></p><p>But on a more serious note, <strong>we are hearing that German chancellor Friedrich Merz has postponed his planned visit to Norway scheduled for Friday and will travel to Brussels instead.</strong></p><p><strong>Merz will travel to Belgium for a private dinner with Belgian prime minister Bart De Wever and European Commission President Ursula von der Leyen,</strong> his spokesperson said in comments reported by Reuters.</p> <a href=""https://www.theguardian.com/world/live/2025/dec/04/german-chancellor-ukraine-russia-future-of-europe-live-latest-news"">Continue reading...</a>",https://www.theguardian.com/world/live/2025/dec/04/german-chancellor-ukraine-russia-future-of-europe-live-latest-news,2,105.3188,61.524,2025-12-04T18:03:54.028462+00:00
b9f8aac6160f966f81e812d98beb62ca8ad69694ed6067576c3b0bd690497d90,Farage criticises BBC over racism allegations and claims one fellow pupil said he was ‘offensive’ but not racist – UK politics live,"<p>Reform leader claims he has had letters of support over racism allegations, but that those letters also described some of his comments as offensive</p><p><strong>Nigel Farage,</strong> the Reform UK leader, said that in Essex county council elections were postponed. He said district councils were being replaced with a new “pretty amorphous unitary authority”. Because of that, the area also needed “a clear elected figure”, a mayor, he said.</p><p><strong>Fahnbulleh</strong> said the government wanted to create strong, unitary councils. He said that would be a difficult concept for Reform UK to understand, “given the absolute shambles that we’re seeing in the councils that they control”.</p><p>The government had a moral and a legal obligation to honour its side of the bargain</p> <a href=""https://www.theguardian.com/politics/live/2025/dec/04/reform-uk-nigel-farage-richard-tice-keir-starmer-kemi-badenoch-uk-politics-live-news-updates"">Continue reading...</a>",https://www.theguardian.com/politics/live/2025/dec/04/reform-uk-nigel-farage-richard-tice-keir-starmer-kemi-badenoch-uk-politics-live-news-updates,0,2.3061622,48.8744942,2025-12-04T18:03:55.648296+00:00
5c762f1a77e58bf5e2b40a53557eef8440b8671771a49db9a09ebcf49b93860c,No 10 to delay four England mayoral elections amid accusations of ‘cancelling democracy’,"<p>Ministers will argue that newly created mayoralties need more time to complete reorganisation</p><ul><li><p><a href=""https://www.theguardian.com/politics/live/2025/dec/04/reform-uk-nigel-farage-richard-tice-keir-starmer-kemi-badenoch-uk-politics-live-news-updates"">UK politics live – latest updates</a></p></li></ul><p>Ministers are to postpone <a href=""https://www.theguardian.com/politics/local-elections"">elections for new mayors</a> in four parts of England, prompting accusations from opposition parties that Downing Street is “cancelling democracy”.</p><p>Newly created mayoralties in Greater Essex, Norfolk and Suffolk, Hampshire and the Solent, and Sussex and Brighton will be first contested in 2028 under the plans, ministers confirmed on Thursday.</p> <a href=""https://www.theguardian.com/politics/2025/dec/04/no-10-delay-four-england-mayoral-elections-accusations-of-cancelling-democracy"">Continue reading...</a>",https://www.theguardian.com/politics/2025/dec/04/no-10-delay-four-england-mayoral-elections-accusations-of-cancelling-democracy,0,-98.5795,39.8283,2025-12-04T18:03:55.648478+00:00
2619dc4f332e8dad30303e4f77331006fda1b32dd8cf9162869ad7cfe97dc2d9,Nigel Farage denies saying anything racist ‘with malice’ as he attacks BBC,"<p>Reform UK leader launches tirade against broadcaster in latest effort to address claims of abuse from school contemporaries</p><ul><li><p><a href=""https://www.theguardian.com/politics/live/2025/dec/04/reform-uk-nigel-farage-richard-tice-keir-starmer-kemi-badenoch-uk-politics-live-news-updates"">UK politics live – latest updates</a></p></li></ul><p>Nigel Farage has denied saying anything racist “with malice” in his latest attempt to address allegations of abuse made by numerous of his contemporaries at school.</p><p>The Reform leader declined to call his accusers liars, but lost his cool as he turned his fire on the BBC for questioning him about alleged antisemitic comments.</p> <a href=""https://www.theguardian.com/politics/2025/dec/04/nigel-farage-denies-saying-anything-racist-with-malice-as-he-attacks-bbc"">Continue reading...</a>",https://www.theguardian.com/politics/2025/dec/04/nigel-farage-denies-saying-anything-racist-with-malice-as-he-attacks-bbc,2,28.470431,-26.425961,2025-12-04T18:03:57.144181+00:00
44f1440b0def0cade6fbac032b402acc1002f4835cf12da1c18cd55bc5a01be5,Top Democrat calls Navy admiral briefing about ‘double-tap’ strike on vessels ‘one of the most troubling things I’ve seen’– live,"<p>Adm Frank Bradley spoke to lawmakers in a private session on the suspected drug boats; Jim Hines tells CNN the briefing was troubling but Bradley confirmed there was not a ‘kill them all’ order</p><p><strong>Among the beneficiaries of <a href=""https://www.theguardian.com/us-news/donaldtrump"">Donald Trump</a>’s pardons and commutations, there is a group that legal experts and political scientists see as some of the clearest evidence of how such actions undermine the rule of law: those who were released from prison and again arrested for different alleged crimes</strong>.</p><p>During his first term, Trump issued 237 acts of clemency – including to someone who was a predatory lender and drug smuggler and to another who ran a Ponzi scheme. Since taking office again, Trump has issued more than 1,600, most for people involved in the <a href=""https://www.theguardian.com/us-news/2025/jan/20/trump-executive-orders-jan-6-pardons"">January 6 attack</a> on Congress.</p> <a href=""https://www.theguardian.com/us-news/live/2025/dec/04/us-politics-live-donald-trump-latest-news-updates-democrats-republicans"">Continue reading...</a>",https://www.theguardian.com/us-news/live/2025/dec/04/us-politics-live-donald-trump-latest-news-updates-democrats-republicans,4,12.8300519,46.2019559,2025-12-04T18:03:58.872530+00:00
4f4fba43ed5c0f9407913dbcf379ecf68954542f4d7331760c67ca0eab9fd310,Arrest reportedly made in case of pipe bombs planted on eve of US Capitol riot,"<p>Bombs were placed near Republican and Democratic party HQs in Washington night before 6 January 2021 attack</p><p>US authorities have made an arrest in connection with pipe bombs that were planted outside the headquarters of both the Democratic and Republican parties in Washington DC on the eve of 6 January 2021, according to reports on Thursday morning.</p><p>Explosive devices were placed at night and then, on the afternoon of <a href=""https://www.theguardian.com/us-news/2022/dec/23/jan-6-panel-final-report-trump-capitol-attack"">6 January</a>, the US Capitol attack occurred, when a mob of Donald Trump’s supporters stormed Congress in an effort to prevent the certification of Joe Biden’s win in the 2020 presidential election.</p> <a href=""https://www.theguardian.com/us-news/2025/dec/04/dc-pipe-bomb-attack-arrest-january-6"">Continue reading...</a>",https://www.theguardian.com/us-news/2025/dec/04/dc-pipe-bomb-attack-arrest-january-6,2,1.6166193,50.1269942,2025-12-04T18:04:00.274910+00:00
4918d060c80959ef9abc488a20341c7d825939b8ab541ebb2ba1d9b247c39005,'There isn't peace in Eastern Congo: M23 and Congolese army exchanging hostilities',"In Washington, the signing ceremony between Presidents Félix Tshisekedi and Paul Kagame was staged as a diplomatic breakthrough, marking the first time in a year that the two leaders have even shared a room. Yet beneath the pomp and circumstance is the reality on the ground: the M23 is not taking part in the signing ceremony, and the conflict in eastern DRC continues, shaped by entrenched militias, cross-border mistrust and an economy of war linked to the region’s mineral wealth. For in-depth analysis and a deeper perspective, Nadia Massih welcomes Dr. Alex Vines, Africa Program Director at the European Council on Foreign Relations, cuts through the optics to highlight the complex web of actors and incentives that still challenge the prospects for genuine peace. “This needs to be more than just an elite bargain,"" warns Dr. Vines, ""It needs depth if it is to be lasting.”",https://www.france24.com/en/video/20251204-there-isn-t-peace-in-eastern-congo-m23-congolese-army-exchanging-hostilities,2,-122.2729313,37.8041532,2025-12-04T18:04:02.622653+00:00
ce764226e8d16829bc12310cdc9b05fdc663290320de7c8a899dd7dd22fbdca1,Hugs and greetings: Vladimir Putin has just arrived in India for talks with Modi,"There were warm hugs on the tarmac as Vladimir Putin arrived in New Delhi on December 4, with both leaders breaking protocol to signal the importance of the visit. The Russian president is in India for talks with Prime Minister Narendra Modi, with economic ties and their wider geopolitical partnership high on the agenda. Navodia Kumari has more from New Delhi.",https://www.france24.com/en/video/20251204-hugs-and-greetings-vladimir-putin-has-just-arrived-in-india-for-talks-with-modi,2,105.3188,61.524,2025-12-04T18:04:02.622864+00:00
117f3d1d351dfed18984b3f4315d0eaf14bd6d3fad2f11755125ae20be7e68ad,Rwanda-DRC agreement under Trump’s shadow: is real change on the horizon?,"Under the shadow of US President Donald Trump, Rwanda and the Democratic Republic of Congo are about to sign a new agreement aimed at easing tensions in the conflict-torn eastern DRC. The deal, celebrated by Trump as a major peace triumph, comes despite ongoing violence on the ground and raises questions about whether it will truly change the situation or advance lasting peace. FRANCE 24's Angela Diffley has the analysis.",https://www.france24.com/en/video/20251204-rwanda-drc-agreement-under-trump-s-shadow-is-real-change-on-the-horizon,0,7.1546864,58.0408052,2025-12-04T18:04:04.150619+00:00
dc064864f4a8031f489e2ffae0c1f22caee450f487ac01b71d5b26d444f4bd56,Russian neo-Nazi group 'Rusich' regularly posts images of war crimes,"Russian neo-Nazi paramilitary group Rusich took to Telegram in mid-November to post a photo of one of its fighters posing in front of three bodies of Ukrainian soldiers. It is thought to be the tip of the iceberg in terms of war crimes committed by this group, which is currently deployed on the Ukrainian front.",https://www.france24.com/en/europe/20251204-atrocity-competition-russian-neo-nazi-group-rusich-ukraine,2,105.3188,61.524,2025-12-04T18:04:04.150843+00:00
0ccf4fae9ab82fba9b540caf09e54b37b24f4441a8d2173b40252b6c00da990f,Dashcam video shows couple trying to stop gunman before being killed in Bondi attack,"Boris Gurman, 69, ""charged straight towards the danger"" and grabbed one of the attacker's guns, a witness said.",https://www.bbc.com/news/articles/cx2341yx719o?at_medium=RSS&at_campaign=rss,6,151.2633333,-33.8930556,2025-12-17T01:10:36.512987+00:00
4a02b343f94ff0eb0cb8d50f30bcf83decf4e00f58902e2e464cb642707f2df2,US designates Colombian cocaine gang a terrorist group,The move is seen as a further escalation of the Trump administration's war on drugs in Latin America.,https://www.bbc.com/news/articles/cpq4wgle4x5o?at_medium=RSS&at_campaign=rss,4,-74.2973,4.5709,2025-12-17T01:10:36.513188+00:00
0d02b2a021da3a573bd568c19fb072881d75ffb1647008ca9998ee8973500c20,"Sudan's RSF trying to cover up mass killings in el-Fasher, researchers say","Satellite images show the paramilitary force is burying and burning bodies, Yale University researchers say.",https://www.bbc.com/news/articles/c75veyzz2g2o?at_medium=RSS&at_campaign=rss,0,114.5171608,30.5964306,2025-12-17T01:10:38.105183+00:00
b0e9288b1f620163d5ef36fa88c499a3c2928df8bdfe9c3929f9eb0cd24d68e1,Thousands of dinosaur footprints found on Italian mountain,The footprints date back some 210 million years and show traces of toes and claws.,https://www.bbc.com/news/articles/c30j94p56d6o?at_medium=RSS&at_campaign=rss,0,-98.5795,39.8283,2025-12-17T01:10:38.105304+00:00
c8fd354b1de67cec35f326e864ba1cafeb861edbe16d8cf82bfda5ed97ee068a,"Eight killed in latest strikes on alleged drug boats, US military says",The US has carried out more than 20 strikes in international waters on alleged drug vessels since September.,https://www.bbc.com/news/articles/c3e0wd7110vo?at_medium=RSS&at_campaign=rss,4,153.0890046,-26.6523223,2025-12-17T01:10:39.660308+00:00
0f4b4c14a2b84e1e81c23bb8a85d633ef48920654ad06fa39775d7a34fac6912,US offers Ukraine 'strong' security guarantees but territory still unresolved,"While US officials talked up progress in Berlin, there was little detail on how the issue of Ukraine's sovereignty would be resolved.",https://www.bbc.com/news/articles/cjrjq2v7l3po?at_medium=RSS&at_campaign=rss,0,31.1656,48.3794,2025-12-17T01:10:39.660536+00:00
51b535a38c4573a411a3adabcecf49939f1e1c34d286167dd64b7441c28ee47b,Police release new image as hunt continues for gunman in Brown University shooting,Two people died and nine others were injured in the attack in Rhode Island on Saturday.,https://www.bbc.com/news/articles/ckg9ll6jpl0o?at_medium=RSS&at_campaign=rss,2,15.6303894,48.9656205,2025-12-17T01:10:41.097403+00:00
85536614ecd39f62055fdcfa726237ae33ff662f2eab03652bef76de3b1366a1,Five arrested over plot to attack German Christmas market,"Local media says one of the suspects is an imam at a mosque, and police allege he ""called for a vehicle attack"".",https://www.bbc.com/news/articles/c2dz7r708dxo?at_medium=RSS&at_campaign=rss,2,11.6248925,64.1266292,2025-12-17T01:10:42.815217+00:00
ed60ec8a47495ef9ba2ba8c28f8d82a9159acfe2084de05e4e162abb13f893b5,"Ukraine struggling to keep lights on under Russian attack, says energy boss",DTEK boss Maxim Timchenko says the intensity of Russian strikes is so frequent there is no time to recover.,https://www.bbc.com/news/articles/c80xjkm0283o?at_medium=RSS&at_campaign=rss,4,105.3188,61.524,2025-12-17T01:10:42.815323+00:00
03ed2143910ec87d7cd21f75dd5d41061333b7a3a175d475f77faf77c1c7aa49,Balloons from Belarus are causing chaos in Lithuania. Is it smugglers or a hybrid attack?,Lithuania has declared an emergency after the balloons started to cross the border.,https://www.bbc.com/news/articles/c8655gn84ego?at_medium=RSS&at_campaign=rss,2,0.1990327,51.5652886,2025-12-17T01:10:44.231655+00:00
3fd1d92a314c76b7b9b6d7ced5b54d5b9a42c446cf40c8379e8ab44260d3a9bf,'I've grown up in fear': Jewish Australians say rising antisemitism made attack predictable,Many are asking why more wasn't done to prevent the shootings after a spate of antisemitism-related offences.,https://www.bbc.com/news/articles/c20gl66r0wno?at_medium=RSS&at_campaign=rss,2,-73.7376228,45.5487662,2025-12-17T01:10:45.907481+00:00
05776fd351debaee6875493710d110b173a785efa35b54bf6e922803f7e6046c,What it would take to stop Putin fighting in Ukraine,"As peace talks continue in Berlin, what - if anything - could potentially change Putin's mind? And could Europe do anything differently?",https://www.bbc.com/news/articles/clyzzxggl7go?at_medium=RSS&at_campaign=rss,0,31.1656,48.3794,2025-12-17T01:10:45.907611+00:00
ae0409176d699be58e9155fd48986932dba9126e0eac6e7e24434f9be933aa85,Mountain of flowers at Bondi as Sydney mourns attack victims,Crowds of people have left flowers and candles as a tribute to the 15 people who were killed in the attack in Sydney.,https://www.bbc.com/news/videos/c4g40413206o?at_medium=RSS&at_campaign=rss,4,-97.8652374,48.6843951,2025-12-17T01:10:47.495209+00:00
aa4c12790fa14fadb3ae5cac1ec3c4e523bd70a06fcd79d9494b41ed8faaab5f,Trump orders ‘total’ blockade of sanctioned Venezuela oil tankers,The order comes a week after the US military seized an oil tanker off Venezuela&#039;s coast.,https://www.aljazeera.com/news/2025/12/17/trump-orders-total-blockade-of-sanctioned-venezuelan-oil-tankers?traffic_source=rss,0,-66.5897,6.4238,2025-12-17T01:10:52.608991+00:00
bacb4b048378c6b4800f7be46ae56b52a89bec706c4c7f88785f21206307d6e5,Thousands protest in Slovakia against Fico government’s judicial reforms,"Protesters called on President Pellegrini, usually an ally of Prime Minister Fico, to veto the changes.",https://www.aljazeera.com/news/2025/12/16/thousands-protest-in-slovakia-against-fico-governments-judicial-reforms?traffic_source=rss,0,-98.5795,39.8283,2025-12-17T01:10:52.609098+00:00
3d80539599aa641c5edb51a5d1f7c1b773fddd2bed186a2f0925c7d1a1779910,Praise for people who died while trying to stop Bondi Beach attackers,One of the bystanders who tried to stop the attack came to Australia from the USSR to escape anti-Semitic persecution.,https://www.aljazeera.com/news/2025/12/16/praise-for-people-who-died-while-intervening-against-bondi-beach-attackers?traffic_source=rss,2,120.9859336,14.5813451,2025-12-17T01:10:54.862133+00:00
860037232c3ad32a7f2c718cd88a2eeb13d1b9c1032ec7cce2ffb15fd8e10288,Dashcam footage captures moment couple tries to stop Bondi shooter,Dashcam video shows a couple trying to stop a gunman during the Bondi Beach attack in Australia.,https://www.aljazeera.com/video/newsfeed/2025/12/16/dashcam-footage-captures-moment-couple-tries-to-stop-bondi-shooter?traffic_source=rss,2,151.2633333,-33.8930556,2025-12-17T01:10:57.789384+00:00
730e41dae9a8e56ee1d356b7b636e7661733cdda1640685dfc4207787f665f16,Will the Bondi Beach shooting change Australia’s gun laws?,A mass shooting at a Hanukkah celebration shocked Australia. How did it become the deadliest attack in decades?,https://www.aljazeera.com/video/the-take-2/2025/12/16/aje-onl-aus_sydneyshooting_av_v2-161225?traffic_source=rss,2,-87.9994754,41.4194058,2025-12-17T01:10:59.244859+00:00
40da22e32ea1bab65373393a4977b12f2555ef08db1c8e789574c5996f679b87,"Hegseth ‘proud’ of Caribbean boat strikes, won’t release full video",US Defense Secretary Pete Hegseth says the full video of a controversial Caribbean strike is &quot;top secret.&quot;,https://www.aljazeera.com/video/newsfeed/2025/12/16/hegseth-proud-of-caribbean-boat-strikes-wont-release-full-video?traffic_source=rss,2,-121.2557592,38.6479715,2025-12-17T01:11:00.618594+00:00
2b22219f79a463b28bb58b232066f80dfc29a6c58be445883ebda480e516ba89,Why subscriptions are taking over our lives,We look at how companies are shifting intentionally towards subscription models.,https://www.aljazeera.com/video/the-stream/2025/12/16/why-subscriptions-are-taking-over-our-lives?traffic_source=rss,2,-112.7302434,32.2580245,2025-12-17T01:11:02.176042+00:00
a1caa59b90c22d2435105681a2ecb53094485d387aa2370e11f6a884bff39a1e,US officially labels Colombia’s EGC group a ‘terrorist organization’,Analysts warn US &#039;terrorist&#039; designation of the EGC could escalate violence and hinder peace negotiations in Colombia.,https://www.aljazeera.com/news/2025/12/16/us-officially-labels-colombias-egc-group-a-terrorist-organization?traffic_source=rss,4,-74.2973,4.5709,2025-12-17T01:11:02.176188+00:00
68a17fecdfac72cae57fe53fd1b10182bbb2ab0063a854114c29b0683fa26420,Russia lists German broadcaster Deutsche Welle as ‘undesirable’,Moscow says the label means any form of cooperation with the broadcaster will be prosecuted.,https://www.aljazeera.com/news/2025/12/16/russia-lists-german-broadcaster-deutsche-welle-as-undesirable?traffic_source=rss,0,105.3188,61.524,2025-12-17T01:11:02.176242+00:00
199f1813220e1960af47f046e106f7a575e406cf953eb5f2aa43d935b7ed64fb,Weather becomes weapon in Israel’s genocidal war on Gaza,Hypothermia claimed the life of another infant and strong winds left a trail of destruction as storms again hit Gaza.,https://www.aljazeera.com/video/newsfeed/2025/12/16/weather-becomes-weapon-in-israels-genocidal-war-on-gaza?traffic_source=rss,2,34.8516,31.0461,2025-12-17T01:11:02.176301+00:00
2166261596fa459f4386c8b75e91aa51bfa18e517b84b1195c8dfbef286ba0c0,"Palestine Action hunger strikers risk dying in UK Prisons, say lawyers",Lawyers acting for eight Palestine Action hunger strikers held in UK prisons say the lives of the detainees are at risk.,https://www.aljazeera.com/video/newsfeed/2025/12/16/palestine-action-hunger-strikers-risk-dying-in-uk-prisons-say-lawyers?traffic_source=rss,2,-95.6307891,31.7621153,2025-12-17T01:11:03.660402+00:00
ad2a10d41281f95eeb737848cf25bf99df2578d58c15bfeb01b072d5762579ca,Iran’s foreign minister says strikes won’t stop nuclear programme,Exclusive: Iran&#039;s foreign minister sits down with Fault Lines to discuss the nuclear standoff and diplomatic deadlock.,https://www.aljazeera.com/video/fault-lines/2025/12/16/irans-foreign-minister-says-strikes-wont-stop-nuclear-programme?traffic_source=rss,2,53.688,32.4279,2025-12-17T01:11:03.660574+00:00
4d0f345c4d783c7ddb1fca70aa727877e85acc65b6be841c04d4fb14a3865520,Top Trump aide suggests boat strikes aim to topple Venezuela’s Maduro,White House&#039;s Susie wiles appears to contradict the official narrative portraying the attacks as an antidrug campaign.,https://www.aljazeera.com/news/2025/12/16/top-trump-aide-suggests-boat-strikes-aim-to-topple-venezuelas-maduro?traffic_source=rss,4,-66.5897,6.4238,2025-12-17T01:11:03.660818+00:00
dcc47953fa508c9cc123480cddcae78f5afd26e000134ed2c28cfd6f75011b2e,Five key moments in the assault on the rights of women and girls in 2025,"<p>Since Trump’s second term began in January, global healthcare, especially for sexual and reproductive health, has been under constant attack</p><p>This time last year, women’s rights organisations were bracing themselves for a second Trump term. Few were prepared for the chaos that would be unleashed in January. The volume and speed of executive orders coming out of the White House were seen as a deliberate tactic to overwhelm and create panic. In many ways it worked – there was confusion, anger and exhaustion as organisations scrambled to fill the gap left by the USAID freeze. But that was just the beginning.</p><p>The US administration has been the key driver, supported by intense advocacy work by ultra-conservative groups using the moment to strengthen global ties with political allies.</p> <a href=""https://www.theguardian.com/world/2025/dec/16/five-key-moments-in-the-assault-on-the-rights-of-women-and-girls-in-2025"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/16/five-key-moments-in-the-assault-on-the-rights-of-women-and-girls-in-2025,2,-98.5795,39.8283,2025-12-17T01:11:04.864522+00:00
6f7b02389ab3d077b03e3fe91b9c0e51b7aa74f5929e006831372c86c0cda0cc,South Africa in talks with Russia over men ‘tricked’ into fighting in Ukraine,"<p>Government says it received distress calls, as daughter of ex-president Jacob Zuma accused of luring men to frontline</p><p>South Africa’s government is in talks with Russia to bring home 17 South African men fighting for Russia in Ukraine, after the men were allegedly tricked on to the frontlines of the war by a daughter of former South African president Jacob Zuma.</p><p>Duduzile Zuma-Sambudla <a href=""https://www.theguardian.com/world/ng-interactive/2025/dec/14/south-africans-tricked-fighting-for-russia-ukraine"">has been accused</a> in multiple lawsuits of luring the 17 South African and two Botswanan men to Russia in July, by telling them they would be training as bodyguards for her father’s uMkhonto weSizwe political party or attending a personal development course.</p> <a href=""https://www.theguardian.com/world/2025/dec/16/south-africa-russia-men-tricked-fighting-ukraine"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/16/south-africa-russia-men-tricked-fighting-ukraine,2,105.3188,61.524,2025-12-17T01:11:04.864659+00:00
b719484844970ad4d3a58cc1f6cf3d1171742a0e3a416c77b8347d4c8bc6db75,Libya looks to its past to build a new future as national museum reopens,"<p>It is hoped the institution can help foster new bonds in a fractured nation, but such optimism will be a stretch for some</p><p>It was a night at the museum like no other. As the staccato sound of firecrackers and explosions rang out across Martyr’s Square in the heart of Tripoli, for once it was not Libya’s militias battling it out for a larger stake in the country’s oil economy, but a huge firework display celebrating the reopening of one of the finest museums in the Mediterranean.</p><p>The National Museum of Libya – housing Africa’s greatest collection of classical antiquities in Tripoli’s historic Red Castle complex – had been closed for nearly 14 years due to the civil war that followed the former dictator Muammar Gaddafi’s downfall. Its ceremonial reopening came at the climax of a lavish show compressing Libya’s rich history and attended by diplomats and Arab celebrities, with a full-size Italian orchestra, acrobats, dancers, arches of fire and lights projected on to the fort. It did not lack for circus drama or cost, peaking with a billowing Ottoman sailing ship arriving high above the port on wires to be greeted by an angelic-appearing Libyan woman.</p> <a href=""https://www.theguardian.com/world/2025/dec/16/libya-national-museum-reopens"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/16/libya-national-museum-reopens,4,18.1236723,26.8234472,2025-12-17T01:11:06.362946+00:00
2b3b2e30b0092ef20ba449405487e721cce6c251b2c036b74a98c94f91f4d844,Trump orders blockade of oil tankers entering and leaving Venezuela,"<p>Move against all sanctioned vessels comes amid escalating campaign against authoritarian leader Nicolás Maduro</p><p>Donald Trump has ordered “a total and complete” blockade of all sanctioned oil tankers entering and leaving Venezuela, ramping up pressure on the country’s authoritarian leader <a href=""https://www.theguardian.com/world/nicolas-maduro"">Nicolás Maduro</a>.</p><p>The move comes amid an escalating campaign by the Trump administration against Maduro that has included a ramped-up military presence in the region and more than two dozen military strikes on vessels in the Pacific Ocean and Caribbean Sea near Venezuela, which have killed dozens of people.</p> <a href=""https://www.theguardian.com/us-news/2025/dec/16/trump-orders-blockade-oil-tankers-venezuela"">Continue reading...</a>",https://www.theguardian.com/us-news/2025/dec/16/trump-orders-blockade-oil-tankers-venezuela,4,-66.5897,6.4238,2025-12-17T01:11:06.363198+00:00
6417b1c10461da940e8c585bc98b37bfa7dc25e3c33f6122eca5a713095c06aa,"Pentagon won’t release full video of Caribbean strike that killed two people, Hegseth says","<p>Legal experts have raised concerns US forces may have committed a war crime by killing survivors of initial strike</p><ul><li><p><a href=""https://www.theguardian.com/us-news/live/2025/dec/16/trump-hegseth-rubio-politics-live-updates"">US politics live – latest updates</a></p></li></ul><p>The Pentagon will not make public the full video of a September attack in the Caribbean that killed two individuals as they were clinging to the wreckage of a burning boat, Pete Hegseth said on Tuesday.</p><p>The <a href=""https://www.theguardian.com/us-news/2025/dec/05/us-airstrike-survivors-clung-to-boat-wreckage-for-an-hour-before-second-deadly-attack-video-shows"">strike</a> has been the most controversial development in Donald Trump’s campaign against Venezuela, which has seen US forces blow up vessels alleged to be transporting narcotics from the South American country to the United States, <a href=""https://www.theguardian.com/us-news/2025/dec/11/venezuela-oil-tanker-seized-us"">seize an oil tanker</a> and threaten further military action against the president, Nicolás Maduro.</p> <a href=""https://www.theguardian.com/world/2025/dec/16/pentagon-wont-release-full-video-caribbean-attack"">Continue reading...</a>",https://www.theguardian.com/world/2025/dec/16/pentagon-wont-release-full-video-caribbean-attack,8,-66.5897,6.4238,2025-12-17T01:11:06.363299+00:00
